Index,Comment,Label
341,máy quạt mạnh. mát hơn so với bình thường. anh chị nhân viên hỗ trợ nhiệt tình. giá hơi cao so với mặt bằng chung. nhưng chấp nhận được vì dmx chính sách bảo hành khá tốt,2
342,hiện tại dùng rất tốt,2
343,sản phẩm tốt,2
344,"dùng được khoảng hơn 10 ngày, lúc đầu nó kh có rung với kêu mà giờ nó rung và kêu quá chừng. với lại khi bật chế độ lm mát thì nước văng ra.",2
345,mát.máy chạy êm.,2
347,"sản phẩm bình thường, độ làm mát kém ngay cả khi đã nạp bình đá khô",0
348,sài được 1 tuần là bị sủi nước gây ồn ào . mong của hàng bảo hành,1
349,"máy dùng tương đối ổn, cảm ứng nhạy, quạt mạnh, khá mát khi mở chế độ làm mát kết hợp với đá khô. nhược điểm là rất nhanh hết nước, đá khô cũng dùng được tầm 30 phút là tan hết, gió thì tạo độ ẩm nhớt rít da khá khó chịu, độ ồn cũng tương đối lớn. nhìn chung, máy này dùng cho các quán cafe thì ổn hơn.",2
350,chất lượng tốt,2
351,bình thường .,1
353,máy chạy tốt khá mát,2
354,"máy ồn, không mát",0
355,quạt không mát lắm...phải bỏ đá vào mới mát được chút xíu..không mát như quảng cáo,0
357,rất cám ơn.,1
359,"mình mua về dùng được 2 ngày nhưng không mát không gian phòng mà cảm giác rít rít da với hầm hầm, mình muốn đổi máy thì thủ tục thế nào ạ",0
360,quat không mat thoi gio không mat chut nao dt tong dai nho tro giup không ai bat may quat không mát ma lên nhiet do,0
361,nghe tiếng nước chảy ồn lắm,1
362,"sản phẩm đẹp, giao hàng nhanh, nhiệt tình và chu đáo. sản phẩm dùng rất ổn và tốt, không ồn, thật sự cứu cánh cho mùa nóng này.",0
363,cho hỏi bên dmx dán tem bảo hành như vậy rồi mỗi lần vệ sinh tấm lưới bên dmx vào vệ sinh à?,1
364,"tốt, hài lòng",2
365,"quạt mát,đêm ít hao nước hơn ngày.",2
367,"sản phẩm xài ok, hơi mát làm giấc ngủ rất ngon.",2
368,quạt ok mát mỗi tội nước lên hơi có mùi. nếu cần nhanh dùng em này ok,2
369,"quạt êm, mát, nhưng chịu khó đổ nước nhiều lần.",2
370,rát tốt,2
371,"gió mạnh ,mát",2
372,"quạt công suất lớn, mang lại trải nghiệm tốt, đúng với danh hiệu vua cứu nóng",2
373,sản phẩm đẹp,2
375,"máy dùng tốt,mát.ok",2
378,khách hàng không nói gì cả!,0
381,tốt. khá hao nước. dùng không gian phải thoáng hoặc phòng rộng chút. phòng nhỏ thì sd fai mở cửa cho thoáng mới ok,0
383,"chế đọ gió ngủ hơi ồn, hơi khó chịu tí. mình không dùng được chế đọ đó",0
384,hài lòng,2
385,đá khô có cần cho nước vào không v,0
386,quạt khá hao nước,1
387,"hơi ồn xiu nhưng mà siêu mát luôn , hài lòng với sản phẩm này của sunhouse , lần trước mua 1 máy khác của sunhouse tệ hơn rất nhiềuuuu.",0
388,quạt mát chạy êm.,2
390,"tốt, về dùng nước văng ra cách quạt, rốn thay nước bị lỏng chảy nước, tự sửa, nói chung dùng rất ổn.",2
392,sử dụng rất ok tgian lâu thì chưa biết,2
395,sản phẩm ok,2
396,rất hài lòng sản phẩm,2
397,"quạt mát, chữ tiếng việt dễ sử dụng",2
399,"tôt, nhân viên vui vẻ, tv ok",2
400,tư vấn tận tình có lỗi nhỏ nhưng không đáng kể,0
402,"hàng quạt điều hòa sunhouse shd7727 rất tốt,",2
403,"quạt sài cho không gian rộng , thoáng thì được. khuyên ae mua cho không gian hẹp, kín như phòng ngủ không nên mua vì nó tạo mùi hơi khó chịu. quạt chỉ phù hợp cho môi trường rộng rãi thoáng thì khá tốt., nước sài rất nhanh hết. được cái tắt nước nhạy. quạt lắp ráp mua 2 cây luôn nhưng cả 2 đều bị kêu to vì rung lắc các linh kiện. khắc phục bằng cách lại giữ với ấn ấn mấy chi tiết kêu cho khít lại mà khá phiền.",0
404,"mình mới mua được hai ngày nói chung cũng ok lắm, những nó bị xì nước từ lá quạt,",2
405,nhân viên nhiệt tình,2
406,"giao hàng đúng hẹn. nhân viên tư vấn nhiệt tình. máy chạy êm, làm mát cho không gian rộng. tiện cho người già sử dụng vì tất cả hướng dẫn bằng tiếng việt. xử lý thắc mắc kịp thời.",0
407,mới dùng thử nhưng cũng ổn,2
408,ít mat,1
409,không làm mát được bao nhiêu. tối ngủ mở lên tháy rít người vô cùng. tuyệt đối không nên mua,0
411,sp mới mà mới vừa đổ nước vào là bị rỉ chỗ nút xả cặn,1
412,nói chung là sản phẩm đang sài vẫn ổn không vấn đề gì. sản phẩm ok.,0
414,xử dụng ổn nhưng hao nước quá,2
416,sài ôn định,1
417,bước đầu sử dụng tốt,2
418,"quạt mát lạnh không có gì để chê, thích hợp cho phòng khách chứ phòng nhỏ thì quá mạnh, không phù hợp. quạt cũng khá hao nước dù dung tích tận 40lit",0
420,"quạt mát, không ồn",0
421,chăm sóc khách hàng rất tốt,2
422,"hàng ok, mát lạnh, không chảy nước.",0
423,sản phẩm tốt . nhân viên nhiệt tình,2
425,sản phẩm dùng ok,2
427,dùng không ổn định. gãy chân bánh xe,0
430,"đi làm nên không thường dùng nhưng thấy cũng ok,nhân viên thì nhiệt tình",0
431,nhiệt tình thân thiện sản phẩm tốt,2
432,quạt dùng tốt.,2
433,rất tốt,2
434,ok good,2
436,sử dụng tốt. nhưng giờ hư cảm biến nhiệt. không biết sửa bao nhiêu tiền ạ,0
439,tạm ổn,2
440,"quạt kêu to quá, rung lắc, bơm nước nghe tiếng bơm, bơm bị trào nước, văng nước ra ngoài làm ướt hết sàn. đang muốn bán lại đổi cái mới",1
441,bậc làm lạnh nó bị rỉ nước ra ngoài sàn nhà rất nhiều nhưng phản hồi bên điện máy xanh không hề tới xem nên em trả hàng luôn,0
442,"làm mát nhanh, ít ồn.",2
443,"máy bơm nước lên quạt,kêu to",1
444,"shop cho hỏi mình muốn mua bánh xe có khóa chân, shop có bán lẻ không vậy ?",0
445,mua vào lễ 29 được giảm còn 3tr990,1
446,quạt hơi ồn,1
447,mong rặng điện máy xanh hàng nào bán ra cũng ok,2
450,sp ok quat manh,2
451,khá ok,2
452,sản phẩm tốt,2
453,"quạt mát nhưng đá khô cho vào tủ lạnh bị phồng biến dạng, đề nghị điện máy xanh đổi cho mình",2
454,bình thường nhưng giá hơi cao,2
455,tạm được,1
456,"máy ổn dễ sử dụng,rất mát",2
457,tôi rất hài lòng,2
458,"dubg tích lớn, mất. chế độ ngủ tiếng ồn không giảm mấy",0
459,quạt sử dụng ok tốt lắm,2
461,"quạt rất mát, rất đáng tiền.",2
462,"quạt mạnh, máy êm, mát lạnh có khâu đổ nước hơi mệt",2
463,sản phẩm đẹp sử dụng rất tốt không tạo hơi nước quá nhiều,2
464,máy bơm hút nước nên không được em lắm,1
465,máy chạy tốt,2
466,quạt bặt chế độ mức ba kêu to quá ..,1
467,"quạt chạy êm, mát",2
468,máy xài quá tốt,2
469,ok lắm,2
470,sử dụng đến thời điểm này rất ok,2
471,ok quạt tốt,2
472,quạt tốt,2
473,mát và không ồn ạ. thiết kệ đẹp. gọn gàg.,0
474,qua ok,2
477,"quạt có thiết ké đẹp, máy chạy emm không nghe ồn, gió tạo ra rất mạnh và mát. tôi sẽ giới thiệu cho người thân và bạn bè mua",0
478,sản phẩm tốt sẽ ủng hộ tiếp tục,2
479,"hàng tạm ổn , dịch vụ tốt",2
480,dùng khoảng 1 tháng cũng tạm ổn,2
481,giá cả rất tốt... chất lượng ổn định,2
482,máy chạy êm,1
483,mới sử dụng thấy quạt chạy mạnh. êm. mẫu mã đẹp. sau này khi không biết sao. và có ồn hay không. sẽ dùng 1 thời gian nữa rồi đánh giá tiếp,0
484,"mẫu mã đẹp, quạt dùng rất tốt, sẽ giới thiệu cho bạn bè người thân",2
485,quạt dùng ok,2
486,máy rất ok so với số tiền bỏ ra,2
487,máy tốt,2
488,"quạt chạy tương đối ổn, kiểu dáng đẹp. chạy không quá ồn. có một điều chưa ưng ý là thang đo mực nước và phao ngắt bơm để quá cao mặc dù vẫn còn khá nhiều nước mà bơm đã ngắt rồi. biết là tính năng an toàn nhưng chỉ cần khoảng 3cm nước là được rồi . nhân viên tư vấn nhiệt tình. vẫn sẽ giới thiệu thợ người thân.",0
490,sản phẩm dùng rất êm ạ. giá tiền này mình nên mua để sở hữu 1 sp chất lượng. rất hài lòng về sp và chất lượng phục vụ của nhân viên,2
491,quá tuyệt vời,2
492,quạt có tiếng kêu cực kì khó chịu.,1
493,tuyệt vời khi có máy quạt này trong nhà,2
494,máy dễ sử dụng,1
495,mát mẻ,2
496,tôi dùng sản phẩm này thấy rất tốt máy chạy êm hàng chất lượng,2
497,dùng ok,2
498,sản phẩm tốt,2
499,"quạt chạy rất êm, bền, đẹp tiết kiệm điện. mình rất tin tưởng dùng sản phẩm này và đã giới thiệu cho nhiều thân cùng mua.",2
500,"quạt kêu êm, mát, sử dụng rất ok",2
501,sản phẩm rất tốt,2
502,tạm thời sử dụng ổn,2
504,máy chạy êm.,1
505,"quạt kêu hơi to,quạt ra nước,bù lại chất lượng phục vụ tốt",2
506,"quạt mát, ngoại hình đẹp",2
507,sản phẩm tốt,2
508,mình dùng quạt của hãng sunhouse mình rất thích và tin tưởng,2
509,mới mua đang sử dụng mà dạo này trời mưa nên ít bật quạt.,1
510,"máy chạy êm nha, mát nhanh nữa. kiểu dáng máy cũng đẹp và lịch sự",2
511,quạt dùng em va chạy tốt a,2
512,quạt mát . dễ sử dụng,2
513,có thể tự vệ sinh được rất ok,2
514,"thiết kế quạt đẹp. máy chạy rất êm, gió thổi mạnh chế độ mát cực nhanh. có nhiều chức năng rất dễ sử dụng.",2
515,phù hợp giá tiền,1
516,rất tốt,2
517,dùng mát thik lắm mn ạ,2
518,"quạt hơi ồn,nhưng sài tốt",2
519,"sử dụng tốt,nhỏ gọn nên tiện",2
520,máy xài ok con lâu dài chưa bit sao,2
521,nhìn chung là chưa thấy nhược điểm gì. sản phẩm dùng tốt.,2
522,quạt chạy êm đẹp dễ sử dụng,2
523,"quạt mạnh, kêu to, có tiếng nước khi mở chế độ làm mát. quạt này chỉ phù hợp với không gian mở như bếp với phòng khách, còn phòng ngủ nhỏ thì không hợp vì công suất mạnh quá. nhân viên nhiệt tình chu đáo.",0
524,dùng ok,2
525,chất lượng ổn,2
526,"mua được mẫu này quá ưng, giá rẻ, cảm ứng nhạy. dùng gơn tháng rồi chưa có vấn đề gì",2
527,sản phẩm sunhouse shd7727 chạy rất êm,1
529,quạt khá ok,2
530,quạt chạy êm có bảng điều khiển tiếng việt rất dễ dùng,1
531,quạt rất là mạnh nha.,1
532,sp tốt đẹp trong tầm giá,2
533,máy sử dụng rất tốt mọi người nên sử dụng,2
534,quạy ổn,2
535,tôi hài lòng với sản phẩm,2
537,"sp chạy êm, mát",2
538,quạt chạy êm. máy. nên mua nha,1
539,sp tốt. nhân viên tư vấn nhiệt tình giao hàng nhanh,2
540,sản phẩm rất tốt máy chạy êm hài lòng với sản phẩm này nên mua nhưng bánh xe đẩy tới lui hơi cứng,2
541,"dùng rất tốt, máy chạy êm",2
542,rất là ok,2
543,"nói chung quạt chạy êm so với chiếc cũ mình mua. có cả điều khiển, ion làm sạch không khí, màu này khá sạch sẽ. nhân viên tư vấn nhiệt tình vẫn ưng điện máy xanh nhất. mua mấy hôm nhờ nhân viên xuống kiểm tra nhân viên hỗ trợ nhiệt tình. mua gì vẫn mua bên điện máy xanh",0
544,sản phẩm này dùng khá ổn,2
545,mình đã mua cái thứ 3 cho gia đình. không thấy lỗi lầm gì. nên mua nha mn,0
546,m phải mua với giá 4100k,1
547,"thiết kế đẹp, dùng ok",2
549,rất tốt,2
550,san phẩm sunhouse làm tôi hài lòng,2
551,"máy mát, chạy êm, phục vụ nhiệt tình",2
552,"quạt tốt. nhân viên dmx giao hàng nhanh, nhiệt tình, chu đáo , hướng dẫn sử dụng dễ hiểu",2
553,"quạt xài tốt, mẫu mã hiện đại , thu hút. chất lượng đảm bảo, uy tín",2
554,"quạt sunhuose 7727 tôi dùng được 2 tuần cảm nhận rất nhẹ, êm, hơi mát nhẹ nhàng không gắt, đặc biệt buổi tối có chế độ ban đêm ngủ rất tuyệt vời. không ồn ào như các quạt khác. tôi sẽ giới thiệu cho bạn bè mua dùng. cảm ơn điện máy xanh phục vụ rất tốt",0
555,"sản phẩm chạy êm, không quá ồn",0
556,quạt êm làm mát nhanh,2
557,"thiết kế đẹp, máy chạy êm, làm mát tốt, de sử dụng, bảo hanh nhanh chóng",2
558,quạt hơi ồn. còn lại ok,2
560,máy chạy ổn định,2
561,quạt êm chất lượng phục vụ tốt,2
562,"hàng đảm bảo, tuy nhiên cần làm nhiệt độ hạ thấp khi sức nóng của không khí trời cao. tôi luôn tin tưởng hàng việt nam.",0
563,quạt rất đẹp và dễ sử dụng,2
565,sản phẩm hài lòng,2
566,quá tuyệt sẽ giới thiệu cho bạn bè người thân,2
568,rất tốt,2
570,sản phẩm ok nhân viên bán hàng nhiệt tình,2
571,bỏ phòng ngủ không khác gì điều hoà. lạnh gần chết. đáng tiền,0
573,sản phẩm dùng tốt  mẫu đẹp dễ dùng,2
574,quạt chạy êm đó làm mát nhanh đó mình mua cái thứ 2 rồi cái này là thấy êm chạy tốt hơn cái đâu tien mình dùng nói chung là mình mua đồ trong đó nhiều tivi tu lạnh quạt đồ gia dụng minhd thấy nhân viên nam hay nữ đều nói chuyện phục vụ rất là tốt chính sách bảo hành cũng ok nên mình hai lòng với tất cả mọi thứ o dmx 10 điểm 5 sao cho dmx,2
575,rất tuyệt vời,2
